AgentRefID,total_payment,total_successfull_payments,total_failed_payments,total_amount_transaction,max_amount_transaction,min_amount_transaction,avg_amount_transaction,median_amount_transaction,total_amount_transaction_gt100,total_count_transaction_gt100,total_amount_transaction_gt1000,total_count_transaction_gt1000,total_amount_transcation_debit,total_amount_transaction_credit,total_unique_payee,total_unique_distributer,avg_count_payment_permonth,avg_count_payment_gt100_permonth,avg_amount_payment_permonth,avg_amout_payment_gt100_permonth,avg_last_month_amount_txn,avg_txn_first_week,avg_last_month_1week_amount_txn,last_month_amount_gt100,vintage,recency,total_ticket_raised,total_ticket_raised_last_2_month,avg_ticked_rasied_per_month,Churn
1394,198,171,27,430656.0,25000.0,1.0,2518.4561403508774,1000.0,430488.0,102,419748.0,85,430589.0,67.0,61,1,23.0,14.714285714285714,2529.792049128772,4048.94275868242,64718.0,2538.311111111111,8462.0,64705.0,201.0,1.0,5.0,2.0,1.6666666666666667,0.0
1325,2,2,0,1830.0,1740.0,90.0,915.0,915.0,1740.0,1,1740.0,1,1830.0,0.0,2,1,1.0,1.0,915.0,1740.0,0.0,0.0,0.0,0.0,66.0,100.0,1.0,1.0,1.0,0.0
1336,40,36,4,5636.530000000002,411.0,36.78,156.57027777777782,131.05,4654.43,24,0.0,0,5636.530000000002,0.0,4,1,6.0,3.5714285714285716,175.0324404761905,192.41738095238097,671.0,159.84499999999997,200.0,671.0,200.0,1.0,0.0,0.0,0.0,0.0
1447,29,29,0,97064.0,19170.0,1.0,3347.0344827586205,2020.0,96993.0,26,94233.0,19,97063.0,1.0,7,1,7.0,5.2,2680.6785714285716,3022.714285714286,7760.0,6215.0,4900.0,7760.0,189.0,6.0,2.0,0.0,2.0,1.0
1280,54,38,16,5583.0,3000.0,1.0,146.92105263157896,1.0,5450.0,4,4500.0,2,5550.0,33.0,6,1,11.0,2.5,144.6705882352941,1818.75,11.0,216.08695652173913,2.0,0.0,66.0,11.0,0.0,0.0,0.0,0.0
1306,1,1,0,90.0,90.0,90.0,90.0,90.0,0.0,0,0.0,0,90.0,0.0,1,1,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,2.0,0.0,2.0,1.0
1377,42,42,0,258901.0,22500.0,1.0,6164.309523809524,4250.0,258700.0,39,256000.0,34,258900.0,1.0,11,1,6.0,5.857142857142857,5915.838461538462,5963.125763125763,10000.0,3400.090909090909,10000.0,10000.0,177.0,18.0,1.0,0.0,1.0,0.0
2401,90,86,4,148200.0,24900.0,1.0,1723.2558139534883,1.0,147940.0,24,143560.0,19,148140.0,60.0,18,1,17.0,6.5,2177.095955882353,4795.883928571428,0.0,750.7857142857143,0.0,0.0,98.0,26.0,0.0,0.0,0.0,1.0
3431,260,249,11,805398.0,25000.0,1.0,3234.5301204819275,785.0,802954.0,193,757734.0,111,805394.0,4.0,11,1,32.0,33.5,2803.02800589933,3350.5008333333335,0.0,3480.829268292683,0.0,0.0,161.0,27.0,1.0,0.0,1.0,1.0
1252,11,11,0,17907.0,7700.0,1.0,1627.909090909091,1.0,17900.0,4,17900.0,4,17900.0,7.0,4,1,2.0,1.0,3392.041666666667,4475.0,0.0,0.0,0.0,0.0,162.0,24.0,28.0,0.0,5.6,1.0
1600,82,79,3,149237.0,15000.0,1.0,1889.0759493670887,1000.0,149210.0,52,137900.0,39,149211.0,26.0,43,1,10.0,7.428571428571429,1683.5802855352667,2738.973407544836,47004.0,1805.3125,8500.0,47000.0,193.0,3.0,3.0,0.0,3.0,0.0
3025,59,59,0,187777.0,26050.0,1.0,3182.6610169491523,1.0,187647.0,28,178252.0,15,187747.0,30.0,15,1,9.0,5.8,3422.752107279694,6340.248376623376,24252.0,500.4,0.0,24250.0,183.0,1.0,4.0,0.0,2.0,0.0
1273,46,45,1,198125.0,25000.0,5.0,4402.777777777777,2800.0,197326.0,28,196926.0,27,198125.0,0.0,14,1,4.0,4.571428571428571,2939.2256433007983,4902.438596491228,3900.0,3427.714285714286,0.0,3900.0,198.0,4.0,13.0,1.0,2.6,0.0
2426,30,30,0,42122.0,5000.0,1.0,1404.0666666666666,312.0,42021.0,22,36086.0,9,42117.0,5.0,10,1,3.5,3.6666666666666665,1524.2935897435898,2064.270202020202,4995.0,1237.9333333333334,0.0,4980.0,195.0,9.0,2.0,1.0,1.0,0.0
3104,2,2,0,1570.0,1560.0,10.0,785.0,785.0,1560.0,1,1560.0,1,1570.0,0.0,1,1,2.0,1.0,785.0,1560.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0
1525,159,147,12,305673.0,9000.0,1.0,2079.408163265306,1900.0,305671.0,145,269916.0,90,305672.0,1.0,105,1,16.0,20.714285714285715,1875.528621673073,1925.3676830947431,74996.0,2298.1428571428573,24666.0,74996.0,201.0,1.0,4.0,1.0,1.3333333333333333,0.0
2853,9,7,2,13504.0,5000.0,1.0,1929.142857142857,1004.0,13459.0,4,13459.0,4,13502.0,2.0,5,1,2.0,1.3333333333333333,1834.1111111111113,3243.8333333333335,0.0,2521.5,0.0,0.0,128.0,27.0,0.0,0.0,0.0,1.0
3328,3,3,0,38600.0,25000.0,5000.0,12866.666666666666,8600.0,38600.0,3,38600.0,3,38600.0,0.0,2,1,3.0,3.0,12866.666666666666,12866.666666666666,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,1.0
837,8,8,0,22027.0,15600.0,1.0,2753.375,19.5,21980.0,3,21980.0,3,22027.0,0.0,1,1,2.0,1.5,3033.2000000000003,9395.0,0.0,0.0,0.0,0.0,59.0,90.0,0.0,0.0,0.0,1.0
1319,20,19,1,68215.0,12590.0,1.0,3590.2631578947367,4900.0,68210.0,14,68060.0,13,68210.0,5.0,10,1,9.5,7.0,4078.621794871795,5230.511111111111,0.0,2567.6,0.0,0.0,41.0,87.0,27.0,0.0,6.75,0.0
1992,66,66,0,135468.0,16044.0,1.0,2052.5454545454545,450.0,134506.0,37,124127.0,21,135461.0,7.0,8,1,9.0,6.285714285714286,2052.5473922902497,3022.0008503401364,2875.0,1338.5294117647059,120.0,2874.0,178.0,1.0,26.0,0.0,6.5,0.0
2207,16,16,0,12074.0,5000.0,1.0,754.625,1.0,12061.0,3,12061.0,3,12061.0,13.0,3,1,8.0,1.5,1944.2857142857142,4265.25,0.0,358.07142857142856,0.0,0.0,38.0,76.0,1.0,0.0,1.0,1.0
2339,3,2,1,10000.0,9000.0,1000.0,5000.0,5000.0,10000.0,2,9000.0,1,10000.0,0.0,1,1,2.0,2.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
2665,24,21,3,93841.94,49000.0,1.0,4468.6638095238095,87.0,93683.0,10,92480.0,7,93836.94,5.0,9,1,6.0,2.5,3305.647,7981.625,85624.0,266.5,0.0,85500.0,120.0,8.0,66.0,13.0,11.0,0.0
1725,70,57,13,209813.0,25000.0,1.0,3680.9298245614036,1500.0,209664.0,34,206484.0,29,209794.0,19.0,17,1,7.0,5.666666666666667,4352.046568627451,6181.483585858587,18520.0,2324.5,1500.0,18500.0,156.0,3.0,0.0,0.0,0.0,0.0
2457,201,188,13,1161939.0,25000.0,1.0,6180.526595744681,3849.5,1161330.0,159,1146063.0,134,1161922.0,17.0,55,1,27.0,23.285714285714285,6666.065260535334,7381.428396636432,64550.0,7013.365384615385,3050.0,64550.0,203.0,1.0,0.0,0.0,0.0,0.0
515,654,595,59,1311327.0,10000.0,1.0,2203.910924369748,2000.0,1311214.0,482,1245993.0,400,1311214.0,113.0,178,1,93.0,68.85714285714286,2294.5826513174607,2782.782757702327,199973.0,1982.9285714285713,45904.0,199965.0,202.0,1.0,18.0,6.0,3.6,0.0
1710,1198,978,220,1157625.0,5000.0,1.0,1183.6656441717791,595.5,1156741.0,569,962966.0,324,1157221.0,404.0,439,1,144.0,81.85714285714286,1247.9694915390241,2047.103938361653,142749.0,1171.1625615763546,26997.0,142722.0,203.0,1.0,1.0,0.0,1.0,0.0
1365,86,84,2,405585.0,25000.0,1.0,4828.392857142857,4000.0,405480.0,78,396980.0,66,405580.0,5.0,33,1,31.0,26.333333333333332,4146.535220539829,4330.540322580645,0.0,4616.4,0.0,0.0,116.0,86.0,1.0,0.0,1.0,0.0
2142,16,14,2,24005.0,5000.0,1.0,1714.642857142857,1750.0,24000.0,9,23000.0,8,24000.0,5.0,7,1,6.0,4.5,1218.7936507936508,2637.5,9502.0,1750.3333333333333,8001.0,9500.0,57.0,10.0,1.0,0.0,1.0,0.0
1364,39,35,4,55002.0,5000.0,1.0,1571.4857142857143,1000.0,54940.0,22,51390.0,16,54993.0,9.0,11,1,3.0,4.4,2163.1566666666668,2616.5897435897436,1790.0,4333.333333333333,0.0,1790.0,190.0,8.0,0.0,0.0,0.0,1.0
1911,207,200,7,550747.71,25000.0,1.0,2753.73855,725.0,549392.71,164,512557.71,85,550729.71,18.0,48,1,37.0,34.6,2159.042197684422,2420.8079393939397,0.0,2413.598448275862,0.0,0.0,130.0,68.0,34.0,0.0,6.8,1.0
2474,45,37,8,67502.0,25000.0,1.0,1824.3783783783783,1.0,67450.0,12,66950.0,11,67480.0,22.0,12,1,7.0,2.4,2390.0650793650793,5776.666666666666,2022.0,2316.8947368421054,2020.0,2000.0,190.0,14.0,0.0,0.0,0.0,1.0
1771,4,4,0,14390.0,5000.0,300.0,3597.5,4545.0,14390.0,4,14090.0,3,14390.0,0.0,3,1,2.0,2.0,3761.666666666667,3761.666666666667,10300.0,3433.3333333333335,10300.0,10300.0,174.0,18.0,41.0,24.0,8.2,1.0
3083,322,288,34,1435985.0,48000.0,1.0,4986.059027777777,1700.0,1435865.0,168,1424065.0,153,1435865.0,120.0,128,1,48.0,24.0,5289.910361349894,8478.83613884622,149895.0,6221.921875,114925.0,149895.0,189.0,1.0,0.0,0.0,0.0,0.0
1981,9,9,0,19304.0,10000.0,1.0,2144.8888888888887,400.0,19300.0,5,18500.0,3,19300.0,4.0,6,1,4.0,1.6666666666666667,4108.666666666667,4883.333333333333,0.0,0.0,0.0,0.0,93.0,54.0,23.0,0.0,5.75,1.0
1106,66,65,1,143237.0,10000.0,1.0,2203.646153846154,1000.0,143110.0,41,136420.0,32,143215.0,22.0,26,1,11.5,7.0,2403.3213092463093,3500.1560245310247,11550.0,1872.952380952381,0.0,11550.0,194.0,10.0,5.0,0.0,2.5,0.0
1466,32,32,0,119611.0,25000.0,1.0,3737.84375,900.0,119350.0,23,112960.0,13,119605.0,6.0,8,1,6.0,4.0,3485.274404761905,4029.0277777777774,0.0,3608.0,0.0,0.0,174.0,29.0,1.0,0.0,1.0,0.0
1495,134,128,6,273428.0,5000.0,1.0,2136.15625,1600.0,270775.0,89,258236.0,66,273422.0,6.0,22,1,18.0,15.857142857142858,2169.3731890331887,2487.0290679801956,18160.0,1969.1142857142856,15150.0,18100.0,181.0,14.0,0.0,0.0,0.0,0.0
3325,38,37,1,96031.0,14850.0,1.0,2595.4324324324325,995.0,95929.0,34,87388.0,18,96029.0,2.0,12,1,8.0,11.666666666666666,2544.965367965368,2912.2431457431453,0.0,898.0,0.0,0.0,70.0,115.0,5.0,1.0,1.6666666666666667,1.0
3372,239,217,22,469713.0,25000.0,1.0,2164.5760368663596,400.0,468315.0,113,441737.0,73,469685.0,28.0,16,1,27.0,16.857142857142858,1981.0896901638807,3357.513265306123,11812.0,1467.2222222222222,1022.0,11750.0,180.0,9.0,0.0,0.0,0.0,0.0
1248,25,24,1,108769.0,22500.0,1.0,4532.041666666667,3050.0,108767.0,22,106267.0,19,108767.0,2.0,10,1,6.0,5.5,4632.011363636364,4883.986111111111,0.0,2835.2,0.0,0.0,68.0,80.0,4.0,0.0,2.0,1.0
3820,56,49,7,134435.0,49999.0,1.0,2743.5714285714284,1000.0,134394.0,31,125894.0,22,134419.0,16.0,23,1,5.5,5.166666666666667,2170.615404040404,3649.15,8500.0,1168.5333333333333,0.0,8500.0,144.0,5.0,0.0,0.0,0.0,0.0
1908,121,118,3,329020.0,13000.0,1.0,2788.3050847457625,2000.0,328902.0,100,306602.0,68,329005.0,15.0,64,1,16.0,14.428571428571429,2733.665643642072,3202.1884353741502,99700.0,2128.3125,31800.0,99700.0,203.0,1.0,9.0,0.0,3.0,0.0
3416,31,30,1,53073.0,5000.0,1.0,1769.1,800.0,53020.0,19,49020.0,13,53065.0,8.0,8,1,5.5,4.75,1938.9958333333334,2975.027777777778,12502.0,1500.4,7502.0,12500.0,76.0,10.0,0.0,0.0,0.0,0.0
1269,32,32,0,66975.58,12400.0,1.0,2092.986875,1077.5,66380.58,22,62615.58,16,66974.58,1.0,9,2,3.0,5.5,1208.8132773109244,2277.9240476190475,104.0,855.75,0.0,0.0,185.0,9.0,1.0,1.0,1.0,0.0
1340,13,13,0,114842.0,25000.0,1.0,8834.0,5100.0,114840.0,11,113450.0,8,114840.0,2.0,3,1,3.0,3.6666666666666665,7938.208333333334,11188.333333333334,0.0,1.0,0.0,0.0,144.0,28.0,0.0,0.0,0.0,1.0
1502,3,3,0,141.0,100.0,1.0,47.0,40.0,0.0,0,0.0,0,141.0,0.0,1,1,1.5,1.0,60.25,100.0,0.0,1.0,0.0,0.0,98.0,97.0,5.0,4.0,2.5,1.0
1500,108,104,4,302858.0,20000.0,1.0,2912.096153846154,1250.0,302440.0,81,282140.0,54,302840.0,18.0,28,1,16.0,16.8,4218.3603841536615,4461.182608695652,45181.0,3820.1666666666665,5154.0,45170.0,111.0,3.0,3.0,0.0,1.5,0.0
4389,116,112,4,299820.0,20000.0,1.0,2676.964285714286,10.0,299670.0,53,295720.0,47,299765.0,55.0,23,1,33.5,13.25,2716.9660842293906,5103.317307692308,15575.0,2696.740740740741,7050.0,15550.0,97.0,4.0,0.0,0.0,0.0,0.0
1487,52,40,12,207847.0,25000.0,1.0,5196.175,2250.0,207835.0,28,204680.0,23,207835.0,12.0,26,1,6.0,5.6,5087.041666666667,6915.884615384615,0.0,5545.2,0.0,0.0,150.0,22.0,4.0,0.0,2.0,0.0
2916,9,9,0,2156.0,1600.0,1.0,239.55555555555554,1.0,2100.0,2,1600.0,1,2150.0,6.0,4,1,4.5,2.0,135.1875,1050.0,2155.0,0.0,0.0,2100.0,62.0,10.0,8.0,0.0,2.0,0.0
1279,10,10,0,15375.0,5000.0,1.0,1537.5,1200.0,15300.0,6,14400.0,5,15372.0,3.0,5,1,2.0,1.5,1368.5,2975.0,3300.0,900.0,900.0,3300.0,106.0,11.0,2.0,0.0,1.0,0.0
3458,134,131,3,403730.0,5000.0,200.0,3081.908396946565,3000.0,403730.0,131,386080.0,109,403730.0,0.0,98,1,25.0,26.2,2940.324709533267,2940.324709533267,0.0,2997.3076923076924,0.0,0.0,105.0,81.0,5.0,0.0,2.5,0.0
1345,56,43,13,205164.0,25000.0,1.0,4771.2558139534885,4975.0,205162.0,41,202162.0,37,205162.0,2.0,22,1,17.0,13.666666666666666,4749.611928104575,4908.399456521739,0.0,4214.875,0.0,0.0,70.0,134.0,0.0,0.0,0.0,1.0
1683,53,48,5,38261.0,5000.0,1.0,797.1041666666666,1.0,38230.0,17,34530.0,12,38230.0,31.0,17,1,18.0,5.666666666666667,668.0674074074074,1888.75,0.0,577.6153846153846,0.0,0.0,107.0,29.0,61.0,1.0,10.166666666666666,0.0
1327,43,39,4,231299.0,25000.0,1.0,5930.74358974359,3927.0,231211.0,28,228571.0,24,231291.0,8.0,11,1,3.0,5.6,3835.7083333333335,5178.11,4000.0,3133.3333333333335,0.0,4000.0,150.0,5.0,0.0,0.0,0.0,1.0
4186,21,16,5,23809.0,5000.0,1.0,1488.0625,1.0,23800.0,7,23000.0,5,23803.0,6.0,6,1,2.0,3.5,2149.230769230769,4066.666666666667,5000.0,3333.6666666666665,5000.0,5000.0,39.0,21.0,0.0,0.0,0.0,1.0
1971,7,7,0,50011.0,21500.0,1.0,7144.428571428572,1400.0,49900.0,4,49900.0,4,50010.0,1.0,3,1,3.5,2.5,8334.25,10000.0,0.0,0.0,0.0,0.0,29.0,72.0,5.0,0.0,2.5,1.0
4133,186,133,53,299945.0,25000.0,1.0,2255.2255639097743,400.0,299485.0,72,286675.0,51,299891.0,54.0,49,1,22.0,15.2,2263.7482792207793,3311.2123188405794,25010.0,1261.304347826087,6509.0,25000.0,111.0,6.0,3.0,2.0,1.5,0.0
1060,2,2,0,15450.0,12000.0,3450.0,7725.0,7725.0,15450.0,2,15450.0,2,15450.0,0.0,2,1,1.0,1.0,7725.0,7725.0,0.0,0.0,0.0,0.0,67.0,30.0,15.0,0.0,3.75,1.0
1540,1265,1055,210,2881967.0,25000.0,1.0,2731.7222748815166,975.0,2881096.0,621,2771373.0,470,2881542.0,425.0,528,2,123.0,88.71428571428571,2762.247150346383,4800.303049149893,116687.0,3146.8380952380953,58842.0,116660.0,201.0,1.0,5.0,3.0,1.6666666666666667,0.0
2127,67,62,5,186414.0,5000.0,1.0,3006.6774193548385,3000.0,186313.0,60,178713.0,49,186413.0,1.0,28,1,10.0,8.714285714285714,2888.6504120879117,2914.2664835164833,2000.0,3125.0,0.0,2000.0,195.0,9.0,1.0,0.0,1.0,1.0
2298,171,161,10,387638.0,21000.0,1.0,2407.6894409937886,500.0,385496.0,105,359238.0,56,387611.0,27.0,46,1,18.0,17.285714285714285,3251.3876962346512,3774.922172847633,32500.0,2570.7297297297296,14500.0,32500.0,199.0,2.0,0.0,0.0,0.0,0.0
1416,17,17,0,25028.0,5980.0,1.0,1472.235294117647,1000.0,25025.0,14,19525.0,7,25025.0,3.0,10,1,3.0,2.8,1240.8190476190478,1491.6190476190477,3012.0,510.0,510.0,3010.0,187.0,6.0,11.0,0.0,3.6666666666666665,1.0
1549,6,2,4,2020.0,2000.0,20.0,1010.0,1010.0,2000.0,1,2000.0,1,2020.0,0.0,1,1,1.0,1.0,1010.0,2000.0,0.0,0.0,0.0,0.0,131.0,44.0,0.0,0.0,0.0,1.0
2134,152,151,1,548992.0,25000.0,1.0,3635.708609271523,1500.0,548376.0,136,522680.0,93,548990.0,2.0,13,1,20.0,19.571428571428573,3268.3861604061917,3605.0106343113866,15740.0,2552.6666666666665,3800.0,15740.0,199.0,2.0,2.0,2.0,2.0,0.0
1366,1,1,0,100.0,100.0,100.0,100.0,100.0,0.0,0,0.0,0,100.0,0.0,1,1,1.0,1.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,79.0,13.0,1.0,2.6,1.0
1454,36,35,1,38847.0,9000.0,1.0,1109.9142857142858,300.0,38215.0,19,31960.0,7,38845.0,2.0,6,1,4.0,4.4,1254.7358974358974,1635.6666666666667,10435.0,1005.0,0.0,10435.0,161.0,8.0,2.0,0.0,1.0,0.0
4496,2,2,0,7000.0,5000.0,2000.0,3500.0,3500.0,7000.0,2,7000.0,2,7000.0,0.0,1,1,2.0,2.0,3500.0,3500.0,0.0,3500.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0
1281,12,12,0,103403.0,25000.0,1.0,8616.916666666666,2500.0,103300.0,8,102600.0,6,103400.0,3.0,6,1,6.0,4.5,10755.722222222223,12375.0,0.0,0.0,0.0,0.0,35.0,71.0,0.0,0.0,0.0,1.0
1341,6,6,0,7201.0,5000.0,1.0,1200.1666666666667,1.0,7197.0,2,7197.0,2,7198.0,3.0,4,1,2.0,1.0,1288.4444444444443,3598.5,0.0,5000.0,0.0,0.0,158.0,40.0,0.0,0.0,0.0,1.0
1477,61,50,11,96958.0,15000.0,1.0,1939.16,145.0,96746.0,25,91047.0,16,96936.0,22.0,21,1,16.0,13.0,1197.4375,3291.6944444444443,0.0,2308.7272727272725,0.0,0.0,175.0,29.0,0.0,0.0,0.0,1.0
439,244,233,11,498241.0,5000.0,1.0,2138.3733905579397,1800.0,498152.0,144,489152.0,134,498153.0,88.0,98,1,29.0,20.571428571428573,2170.65639675118,3516.8228692201524,54170.0,2180.9066666666668,9802.0,54160.0,201.0,1.0,0.0,0.0,0.0,0.0
1741,18,17,1,112522.0,20000.0,1.0,6618.941176470588,3800.0,112520.0,15,111020.0,13,112520.0,2.0,4,1,2.0,3.0,5877.677777777778,6179.5,13500.0,0.0,0.0,13500.0,112.0,10.0,0.0,0.0,0.0,1.0
1268,196,194,2,1471703.0,25000.0,1.0,7586.09793814433,5000.0,1471430.0,186,1454820.0,159,1471701.0,2.0,72,1,23.0,26.714285714285715,6514.872870815397,6683.061825850658,2690.0,7645.610169491525,290.0,2690.0,197.0,5.0,6.0,0.0,3.0,0.0
1727,3979,3434,545,9445990.0,49000.0,1.0,2750.725101921957,1565.0,9444598.0,2189,9131124.0,1826,9444779.0,1211.0,1275,1,458.0,312.7142857142857,2719.1862704364003,4253.176853484825,949791.0,2444.731946144431,288628.0,949675.0,203.0,1.0,3.0,0.0,1.5,0.0
1986,239,227,12,513670.0,5000.0,1.0,2262.863436123348,2000.0,513579.0,225,455705.0,145,513669.0,1.0,110,1,32.0,32.142857142857146,2222.637083341643,2244.698859403419,35450.0,2196.294117647059,13500.0,35360.0,204.0,1.0,16.0,0.0,5.333333333333333,0.0
1314,6,6,0,19751.0,5000.0,1.0,3291.8333333333335,4750.0,19750.0,5,19500.0,4,19750.0,1.0,4,1,1.0,1.6666666666666667,2958.4166666666665,3361.111111111111,0.0,0.0,0.0,0.0,60.0,75.0,0.0,0.0,0.0,1.0
1641,42,42,0,170452.0,23145.0,4.0,4058.3809523809523,2250.0,170143.0,34,166140.0,26,170452.0,0.0,5,1,4.5,5.833333333333333,4991.453792735043,5439.517871017871,16255.0,2683.0,4800.0,16200.0,188.0,3.0,35.0,9.0,5.833333333333333,0.0
3333,8,8,0,27250.0,5000.0,130.0,3406.25,4830.0,27250.0,8,26910.0,6,27250.0,0.0,4,1,8.0,8.0,3406.25,3406.25,0.0,3571.4285714285716,0.0,0.0,9.0,102.0,4.0,0.0,4.0,1.0
3875,145,130,15,625193.0,25000.0,1.0,4809.176923076923,500.0,624544.0,75,618284.0,60,625158.0,35.0,16,1,5.5,12.666666666666666,3325.6349621689787,6391.5083521021015,6810.0,3765.8888888888887,0.0,6810.0,152.0,1.0,8.0,0.0,4.0,1.0
1397,84,83,1,355900.0,25000.0,100.0,4287.951807228916,2000.0,355700.0,81,345000.0,68,355900.0,0.0,34,2,5.0,11.857142857142858,3491.0500610500612,3491.0500610500612,5000.0,4990.0,5000.0,5000.0,184.0,15.0,84.0,5.0,14.0,0.0
1292,2,1,1,9951.0,9951.0,9951.0,9951.0,9951.0,9951.0,1,9951.0,1,9951.0,0.0,1,1,1.0,1.0,9951.0,9951.0,0.0,0.0,0.0,0.0,0.0,194.0,13.0,0.0,2.6,1.0
4139,2,2,0,151.0,150.0,1.0,75.5,75.5,150.0,1,0.0,0,150.0,1.0,2,1,2.0,1.0,75.5,150.0,0.0,75.5,0.0,0.0,0.0,46.0,1.0,1.0,1.0,0.0
1303,801,769,32,2192477.0,25000.0,1.0,2851.075422626788,2000.0,2192142.0,533,2117025.0,437,2192244.0,233.0,245,1,121.0,76.28571428571429,2809.4015245945548,4067.524024420244,202547.0,2683.7570093457944,94364.0,202517.0,202.0,2.0,3.0,0.0,1.5,0.0
1410,18,13,5,17056.0,12000.0,1.0,1312.0,50.0,16900.0,5,15200.0,3,17050.0,6.0,8,1,6.5,3.0,3250.2727272727275,3637.5,12100.0,38.0,100.0,12100.0,41.0,9.0,0.0,0.0,0.0,0.0
4481,31,31,0,210362.0,25000.0,1.0,6785.870967741936,4000.0,210350.0,28,206800.0,24,210360.0,2.0,7,1,9.0,9.333333333333334,6759.63597883598,7428.571428571428,46961.0,4983.333333333333,11000.0,46950.0,75.0,1.0,0.0,0.0,0.0,0.0
1425,67,65,2,89184.0,8937.0,5.0,1372.0615384615385,1000.0,88223.0,45,76578.0,27,89184.0,0.0,36,1,7.0,7.0,1457.9652952089928,1751.5030612244898,1725.0,1473.6,1700.0,1700.0,198.0,5.0,12.0,2.0,4.0,0.0
1426,25,24,1,315794.0,25000.0,1.0,13158.083333333334,13081.5,315793.0,23,315793.0,23,315793.0,1.0,4,1,3.0,4.6,11736.16,12104.493333333336,0.0,13127.3,0.0,0.0,140.0,31.0,2.0,0.0,1.0,0.0
2857,158,115,43,125150.0,5000.0,1.0,1088.2608695652175,200.0,124480.0,58,108380.0,39,125103.0,47.0,42,1,15.0,9.142857142857142,1065.7893605531804,1893.061224489796,8503.0,1284.48,4001.0,8500.0,190.0,5.0,10.0,1.0,2.5,0.0
2647,13,13,0,7248.0,1153.0,10.0,557.5384615384615,405.0,7238.0,12,1153.0,1,7248.0,0.0,5,1,2.0,2.0,592.3888888888888,629.4166666666666,0.0,382.5,0.0,0.0,144.0,34.0,0.0,0.0,0.0,0.0
1401,4,4,0,19075.0,5000.0,4275.0,4768.75,4900.0,19075.0,4,19075.0,4,19075.0,0.0,1,1,2.0,2.0,4768.75,4768.75,0.0,4900.0,0.0,0.0,53.0,78.0,1.0,1.0,1.0,1.0
1927,65,60,5,22656.0,5000.0,1.0,377.6,1.0,22120.0,16,14550.0,4,22620.0,36.0,7,1,15.5,5.0,630.6957792207793,1811.517857142857,0.0,182.47058823529412,0.0,0.0,105.0,90.0,0.0,0.0,0.0,0.0
2445,5,5,0,12936.0,9900.0,1.0,2587.2,990.0,12885.0,3,11895.0,2,12935.0,1.0,3,1,2.0,1.0,2488.5,4295.0,0.0,0.0,0.0,0.0,148.0,30.0,33.0,0.0,16.5,1.0
3970,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,6.25,0.0
4056,3,3,0,7518.0,5000.0,500.0,2506.0,2018.0,7518.0,3,7018.0,2,7518.0,0.0,2,1,1.5,1.5,2384.0,2384.0,0.0,0.0,0.0,0.0,35.0,94.0,8.0,1.0,2.0,0.0
2183,700,666,34,1159168.0,25000.0,1.0,1740.4924924924926,500.0,1157696.0,392,1054817.0,228,1158914.0,254.0,207,1,104.0,57.42857142857143,1633.9750758704336,2715.740616919845,46616.0,2074.0309278350514,28509.0,46600.0,203.0,1.0,11.0,0.0,3.6666666666666665,0.0
871,30,28,2,69978.0,10000.0,10.0,2499.214285714286,1985.0,69958.0,26,65758.0,18,69978.0,0.0,4,1,4.0,5.2,2047.9863636363636,2175.2550505050503,0.0,1915.9,0.0,0.0,152.0,30.0,0.0,0.0,0.0,0.0
1590,10,10,0,69763.33,20000.0,1.0,6976.3330000000005,5000.0,69752.33,8,69752.33,8,69762.33,1.0,7,1,5.0,4.0,6097.962777777778,7125.166428571429,0.0,2982.2,0.0,0.0,36.0,164.0,0.0,0.0,0.0,1.0
1451,63,63,0,220948.0,15000.0,1.0,3507.1111111111113,1020.0,220606.0,57,209366.0,33,220947.0,1.0,5,1,8.0,8.285714285714286,3166.38656462585,3388.2476190476186,9880.0,4921.818181818182,500.0,9880.0,202.0,2.0,6.0,1.0,1.5,1.0
3146,183,170,13,582824.0,24000.0,1.0,3428.3764705882354,800.0,581981.0,118,559671.0,75,582786.0,38.0,44,1,25.0,17.285714285714285,2976.919327645861,4074.643634560928,8274.0,4903.84375,862.0,8226.0,202.0,1.0,3.0,0.0,3.0,0.0
4134,44,40,4,58645.0,19000.0,1.0,1466.125,52.0,58520.0,19,54620.0,13,58628.0,17.0,18,1,4.0,4.0,1721.7599999999998,2954.888888888889,3401.0,1851.75,0.0,3400.0,111.0,13.0,7.0,0.0,3.5,1.0
1810,529,517,12,2272631.0,25000.0,1.0,4395.804642166344,3500.0,2272218.0,418,2224440.0,363,2272631.0,0.0,169,1,80.0,60.0,4460.753968429184,5516.434708921996,259207.0,3874.6174496644294,100703.0,259199.0,202.0,1.0,7.0,2.0,2.3333333333333335,0.0
