AgentRefID,max_amount_transaction,min_amount_transaction,avg_amount_transaction,median_amount_transaction,total_amount_transaction_credit,total_unique_distributer,avg_amout_payment_gt100_permonth,avg_txn_first_week,avg_last_month_1week_amount_txn,vintage,total_ticket_raised_last_2_month,avg_ticked_rasied_per_month,Churn,Total_Score
479,25000.0,1.0,7000.0,5000.0,15.0,1,9350.322943722944,5676.285714285716,0.0,126.0,0.0,0.0,1.0,8
428,49999.0,1.0,2848.729233226837,1500.0,607.0,1,2455.4747401816503,2470.7056491575822,659982.0,191.0,0.0,1.0,0.0,5
774,10000.0,1.0,2485.340909090909,2000.0,24.0,1,2739.1609617090985,1880.15,0.0,198.0,2.0,3.8333333333333335,0.0,6
480,25000.0,1.0,2869.593220338983,2000.0,18.0,1,4630.17266992267,2457.9,951.0,203.0,0.0,0.0,0.0,6
855,49999.0,1.0,3631.845548152635,2250.0,671.0,1,4468.341431374633,3645.841711229946,559535.0,203.0,1.0,1.0,0.0,3
4525,49999.0,1.0,4014.517919075145,2300.0,79.0,1,4408.091847209148,4570.641350210971,427132.0,80.0,0.0,0.0,0.0,3
435,13000.0,1.0,2066.2451876336772,1499.0,1860.0,1,3252.5161652976435,1938.8676923076926,129979.0,203.0,0.0,0.0,0.0,3
496,6500.0,1.0,2232.1890547263683,1999.0,369.0,1,3016.834033191689,2145.798449612403,2.0,200.0,0.0,0.0,0.0,4
441,21000.0,1.0,2960.232098765432,2500.0,21.0,1,3137.103720453762,2998.4850746268653,160602.0,203.0,0.0,0.0,0.0,3
4561,5000.0,1.0,2077.0039603960395,2000.0,189.0,1,3452.1871017871013,1420.7971014492753,56010.0,54.0,0.0,0.0,0.0,4
4569,5000.0,1.0,1456.9104477611938,380.0,33.0,1,2901.228070175438,2187.875,17503.0,37.0,0.0,0.0,0.0,6
458,5000.0,1.0,2950.086909871245,3000.0,135.0,1,3446.6121203258685,2776.1574074074074,120810.0,203.0,0.0,5.0,0.0,3
3803,5000.0,1.0,1744.149184149184,1000.0,196.0,1,3328.4604780736186,1644.2479338842975,46462.0,153.0,0.0,0.0,0.0,4
580,5000.0,1.0,2689.9117647058824,2750.0,7.0,1,3335.416666666667,2404.818181818182,0.0,26.0,0.0,0.0,1.0,9
191,49000.0,1.0,2844.062584770393,2000.0,662.0,1,3266.5425698934478,2699.656729900633,551603.0,203.0,2.0,2.4,0.0,3
1023,5000.0,1.0,2294.124,2000.0,300.0,1,3023.095690050194,2383.657142857143,94257.0,203.0,0.0,1.0,0.0,3
455,25000.0,1.0,3524.5190114068437,2996.0,104.0,1,5553.306017119502,3832.4666666666662,22273.0,203.0,0.0,1.0,1.0,3
571,20000.0,1.0,2496.71826625387,2000.0,69.0,1,2965.220085796556,2358.691588785047,7482.0,191.0,0.0,0.0,0.0,7
665,25000.0,1.0,3237.838118022329,2500.0,153.0,1,3718.060578229699,3121.7154929577464,35800.0,203.0,0.0,1.5,0.0,3
456,5000.0,1.0,2718.6083404987107,2129.5,221.0,1,2981.0648848606993,2759.3621323529414,210379.0,201.0,0.0,3.0,0.0,4
457,49999.0,1.0,2924.486301369863,2000.0,98.0,1,3446.7044317836267,2591.112676056338,160678.0,202.0,1.0,1.25,0.0,4
466,12000.0,1.0,2368.685456595265,2000.0,565.0,1,3016.39534917857,2293.3170103092784,118011.0,203.0,0.0,3.0,0.0,3
758,30000.0,1.0,2266.9128630705395,1500.0,384.0,1,3377.013853594635,2250.2135231316724,128370.0,201.0,0.0,0.0,0.0,4
833,30000.0,1.0,2692.2938280954186,2000.0,784.0,1,3848.0491968751253,2709.3819819819823,267401.0,203.0,0.0,0.0,0.0,3
467,5000.0,1.0,2250.3606557377047,1000.0,17.0,1,3093.146258503401,1352.125,0.0,199.0,0.0,0.0,0.0,8
471,49999.0,1.0,5303.137457044673,4000.0,155.0,1,9086.922997012703,7696.333333333332,50500.0,203.0,0.0,0.0,1.0,3
489,49000.0,1.0,2913.7043025486437,3000.0,855.0,1,3767.552085241848,2974.093099671413,599121.0,203.0,0.0,2.0,0.0,3
2381,49999.0,1.0,6873.8,2500.0,18.0,1,8483.564290867862,5035.6,74052.0,195.0,0.0,0.0,0.0,5
487,5000.0,1.0,2079.07,1500.0,125.0,1,2714.380510739563,2193.1710526315787,33902.0,203.0,0.0,0.0,0.0,4
808,5000.0,1.0,1530.8075313807528,1000.0,177.0,1,2241.354635999616,1530.6896551724137,45002.0,203.0,1.0,3.0,0.0,3
819,5000.0,1.0,1992.6,1000.0,19.0,1,3092.777777777777,2291.5652173913045,0.0,168.0,0.0,0.0,1.0,9
504,5000.0,1.0,2083.782608695652,1999.5,32.0,1,2296.178524915706,1671.04,0.0,182.0,0.0,0.0,1.0,7
776,25000.0,1.0,2049.363196125908,1000.0,160.0,1,3487.0510489510493,2390.794520547945,44913.0,140.0,0.0,0.0,0.0,5
1584,8000.0,1.0,1686.5670103092787,500.0,48.0,1,3329.8221262864117,2088.6470588235293,6000.0,184.0,0.0,0.0,0.0,7
2025,5000.0,1.0,2907.178,2534.89,1.0,1,3089.148333333333,0.0,0.0,64.0,0.0,0.0,0.0,12
483,49999.0,1.0,3536.4921259842517,3000.0,30.0,1,4535.513333333333,5350.117647058823,56300.0,141.0,0.0,0.0,0.0,7
484,5000.0,1.0,2497.628318584071,2000.0,559.0,1,3274.909851645651,2437.7737003058105,112456.0,203.0,0.0,0.0,0.0,3
2791,5000.0,1.0,1628.5842956120093,1000.0,308.0,1,2679.7641504208373,1504.75,33916.0,203.0,0.0,1.5,0.0,3
485,5000.0,1.0,3170.26030927835,4000.0,91.0,1,3848.806513597055,3467.092741935484,129550.0,203.0,0.0,0.0,0.0,3
798,25000.0,1.0,3767.246753246753,1000.0,22.0,1,5344.230158730158,3440.3,0.0,160.0,0.0,0.0,0.0,7
486,10900.0,1.0,2440.729995659094,2000.0,1759.0,1,3279.9601776328636,2403.453064391001,419374.0,203.0,0.0,0.0,0.0,3
157,29000.0,1.0,2577.6972607612947,2000.0,569.0,1,3337.4100930311906,2534.753225806452,244099.0,203.0,1.0,2.833333333333333,0.0,3
1245,5000.0,50.0,2514.833333333333,2490.0,0.0,1,2135.222222222222,0.0,0.0,176.0,1.0,1.0,1.0,11
4577,5000.0,1.0,1880.2,1000.0,1.0,1,1766.666666666667,2933.333333333333,8800.0,15.0,1.0,1.0,0.0,11
4589,5000.0,1.0,2670.133333333333,3400.0,2.0,1,2833.333333333333,3200.0,9600.0,33.0,18.0,18.0,0.0,9
2459,5500.0,1.0,1994.590909090909,1450.0,1.0,3,1775.9722222222226,2711.428571428572,0.0,193.0,0.0,0.0,1.0,8
4253,4000.0,1.0,701.4545454545455,205.5,3.0,1,935.0333333333333,488.75,0.0,69.0,0.0,0.0,0.0,10
925,20800.0,5000.0,7000.0,7000.0,0.0,1,15375.0,9950.0,0.0,9.0,0.0,1.0,1.0,12
500,40750.0,1.0,4669.704887218045,4900.0,109.0,1,6773.078274212736,5591.72,160731.0,195.0,0.0,0.0,0.0,4
543,30000.0,1.0,2166.0906853697547,1500.0,2784.0,1,3298.119907303997,2233.421339139902,836359.0,203.0,6.0,4.0,0.0,3
711,49999.0,1.0,4422.607686148919,2000.0,354.0,1,6583.9314514646385,4796.464912280701,649641.0,202.0,0.0,0.0,0.0,3
860,25000.0,1.0,2766.595860566449,1700.0,302.0,1,4238.877887623031,2998.6286764705883,70990.0,202.0,0.0,0.0,0.0,4
877,25000.0,1.0,2019.6315095583386,1001.0,541.0,1,3162.6346638237355,1870.352564102564,0.0,115.0,0.0,0.0,1.0,6
933,5000.0,1.0,1734.9760479041915,1000.0,61.0,1,2732.830188679245,1625.3636363636365,0.0,18.0,0.0,0.0,1.0,8
1950,25000.0,1.0,2698.878419452888,1585.0,82.0,1,3560.895327102904,2283.205882352941,0.0,106.0,0.0,0.0,1.0,8
100,10000.0,1.0,2018.5475113122168,2000.0,60.0,1,2980.5234714331077,1549.3617021276596,3400.0,189.0,0.0,1.0,0.0,7
660,5000.0,1.0,2550.210810810811,2000.0,18.0,1,2955.936115154337,2304.7272727272725,16750.0,198.0,0.0,1.5,0.0,5
68,49999.0,1.0,7000.0,5000.0,11.0,1,5836.787969797849,5815.517241379312,160800.0,195.0,0.0,1.0,0.0,4
289,5000.0,1.0,1918.4411764705883,1500.0,232.0,1,2601.2937831514428,1879.5151515151513,113632.0,203.0,8.0,3.6666666666666665,0.0,3
426,25000.0,1.0,2041.8355481727572,1550.0,512.0,1,2900.5432230800316,1858.0625,12001.0,201.0,0.0,0.0,0.0,3
525,5000.0,1.0,2407.438530734633,2000.0,418.0,1,3566.2431574655434,2500.8233618233617,204275.0,203.0,0.0,1.0,0.0,3
566,30000.0,1.0,2829.80905752754,2000.0,91.0,1,3055.2462488151027,2509.104294478528,122794.0,122.0,0.0,0.0,0.0,4
586,5000.0,1.0,2420.18045112782,2000.0,72.0,2,3167.3754648718573,1814.3783783783786,11859.0,202.0,0.0,0.0,0.0,5
710,25000.0,1.0,1759.7205454951934,1000.0,1267.0,2,2728.725913341729,1742.8719346049047,219229.0,203.0,0.0,2.0,0.0,3
788,5000.0,1.0,1857.0,1000.0,33.0,2,3383.416666666667,1396.571428571429,0.0,130.0,0.0,0.0,0.0,9
4260,25000.0,1.0,1658.432142857143,1000.0,521.0,1,2573.3878315982724,1807.6853658536584,109306.0,114.0,0.0,0.0,0.0,3
4362,5000.0,1.0,1805.9464882943146,1000.0,122.0,1,3118.510760744378,1670.764705882353,7974.0,107.0,0.0,0.0,0.0,6
2618,10000.0,1.0,2479.609108159393,2000.0,89.0,1,3055.6090356666023,2503.868421052632,35001.0,203.0,0.0,5.2,0.0,3
1076,25000.0,1.0,2868.287878787879,2000.0,22.0,1,3449.3356469138525,2314.357142857143,8050.0,198.0,0.0,0.0,0.0,6
579,5000.0,1.0,1601.3696969696966,1000.0,66.0,1,2459.892290249433,1621.4727272727273,10405.0,197.0,0.0,0.0,0.0,6
3599,49999.0,1.0,2160.3942452720735,1500.0,3000.0,1,3288.4156885011257,2162.5460251046024,486462.0,181.0,0.0,0.0,0.0,3
4280,9400.0,1.0,2065.8127208480564,1500.0,192.0,1,3133.2425163844237,1989.6716417910445,123322.0,108.0,0.0,4.0,0.0,3
4003,40000.0,1.0,2197.174193548387,1500.0,284.0,2,2956.770126556561,2098.624521072797,154974.0,145.0,0.0,0.0,0.0,3
3046,25000.0,1.0,2125.853537735849,1700.0,1286.0,1,3050.7517027797344,2055.6264090177133,171218.0,203.0,0.0,0.0,0.0,3
2858,5000.0,1.0,2300.333333333333,1900.0,1.0,1,3450.0,3450.0,0.0,22.0,1.0,3.0,1.0,12
4301,5000.0,1.0,1626.6190476190475,1000.0,18.0,1,2359.74358974359,2270.2,0.0,61.0,0.0,1.0,0.0,10
521,25000.0,1.0,2303.093667546174,2000.0,119.0,1,2604.3723706774217,2125.1428571428573,9501.0,199.0,1.0,1.0,1.0,4
868,31500.0,1.0,2554.8145265888456,2000.0,268.0,1,5066.6312451308395,2257.3854166666665,188576.0,135.0,0.0,0.0,0.0,3
1844,7000.0,1.0,1953.8614800759008,1500.0,504.0,1,2900.298977344163,2188.8240343347643,38204.0,203.0,0.0,0.0,0.0,3
329,5000.0,1.0,2045.1391093474426,1500.0,1399.0,1,2937.8469976886986,2083.466302367942,20000.0,197.0,0.0,1.0,0.0,4
511,25000.0,1.0,2550.89177852349,2000.0,1262.0,2,3120.507346498386,2449.2756617172367,52709.0,196.0,0.0,0.0,0.0,4
512,25000.0,1.0,2549.288010425717,2000.0,330.0,1,2881.7998036411104,2596.7719008264457,36401.0,202.0,0.0,0.0,0.0,4
527,12000.0,1.0,2600.9748585795096,2000.0,96.0,1,2183.380768306623,2662.6426426426433,9200.0,203.0,0.0,1.0,0.0,3
548,25000.0,1.0,2999.1904176904177,4999.0,244.0,1,4030.1342928865743,3693.378378378378,3680.0,195.0,0.0,0.0,0.0,4
565,5000.0,1.0,2342.9494584837544,1999.0,116.0,2,2922.363971935641,2278.862903225807,0.0,166.0,0.0,0.0,1.0,5
617,5000.0,1.0,2944.294314381271,3000.0,106.0,2,3050.980256064504,2878.600649350649,29400.0,199.0,8.0,15.666666666666664,0.0,4
697,49999.0,1.0,3834.431578947369,3000.0,53.0,1,5076.685129913887,4184.451612903225,69850.0,195.0,0.0,1.0,0.0,5
789,25000.0,1.0,2330.164289353031,2000.0,719.0,2,2887.0517429213646,2295.746347941567,0.0,165.0,0.0,0.0,0.0,5
791,25000.0,1.0,2340.165627782725,2000.0,595.0,2,2824.6698854718315,2289.2064676616915,0.0,113.0,0.0,0.0,1.0,6
510,19000.0,1.0,3429.80472854641,3500.0,27.0,1,3544.905561106349,3362.236947791165,68900.0,203.0,1.0,1.3333333333333333,0.0,3
628,11000.0,1.0,2730.557647963105,3000.0,696.0,1,3731.969784712456,2790.6022471910114,193484.0,203.0,0.0,0.0,0.0,3
181,49999.0,1.0,5703.104761904762,4000.0,45.0,1,7630.751198303286,5259.384615384615,127802.0,54.0,2.0,1.3333333333333333,0.0,5
327,5000.0,1.0,1836.6529680365295,1000.0,97.0,1,3454.7520833333333,0.0,0.0,137.0,0.0,0.0,0.0,7
378,5000.0,1.0,1561.1351351351352,600.0,31.0,1,2771.5435305435303,1736.6818181818182,0.0,64.0,0.0,2.0,1.0,9
449,47000.0,1.0,6401.710206995002,4000.0,295.0,1,7070.2033711084505,10160.086834733891,241656.0,203.0,0.0,0.0,0.0,3
516,49999.0,1.0,2351.3454131290123,2000.0,2611.0,1,3219.025429848135,2507.1946833463644,1181270.0,203.0,0.0,0.0,0.0,3
562,25000.0,1.0,2893.3236714975847,3000.0,125.0,1,3641.497106577685,2724.808864265928,17801.0,171.0,2.0,1.5,0.0,4
290,25000.0,1.0,2457.1804610318327,2000.0,1011.0,1,2912.4137069878248,2170.8609715242887,81041.0,202.0,1.0,6.833333333333332,0.0,4
4060,25000.0,1.0,1901.807392996109,1000.0,189.0,1,3010.007655502392,1714.812030075188,31706.0,107.0,0.0,1.0,0.0,4
526,25000.0,1.0,3275.434650455927,2000.0,21.0,1,3386.0048021056173,3038.5084745762706,7200.0,203.0,0.0,0.0,0.0,4
603,25000.0,1.0,6623.184343434345,4300.0,49.0,1,7512.368763930826,9568.905511811025,65699.0,203.0,0.0,0.0,0.0,4
2304,5000.0,1.0,1537.3546099290782,1000.0,238.0,1,2658.1335604563424,1180.884210526316,570.0,196.0,0.0,2.0,0.0,4
540,25000.0,1.0,2555.345969672785,2000.0,9.0,1,2557.0971219816684,2709.9734904270986,278750.0,202.0,0.0,0.0,0.0,4
632,25000.0,1.0,2686.250491545419,2000.0,84.0,1,2724.7260395264393,2762.982633863965,46752.0,189.0,0.0,0.0,1.0,5
2155,35000.0,1.0,2767.4484944532487,2000.0,118.0,1,2911.1153090721505,2550.569767441861,313059.0,203.0,0.0,2.333333333333333,0.0,3
3322,5000.0,1.0,2816.1704545454545,2700.0,3.0,1,2972.333333333333,2514.5,0.0,52.0,0.0,0.0,1.0,8
560,25000.0,1.0,2833.5303975058446,2000.0,277.0,1,2886.74350113684,2756.9017926734223,0.0,129.0,0.0,0.0,1.0,6
3057,25000.0,1.0,2738.838187702265,1000.0,130.0,1,4619.063581326987,1805.1182795698926,0.0,105.0,0.0,1.0,1.0,8
4037,5000.0,1.0,4200.429577464789,5000.0,7.0,1,4318.5511186632675,4237.517857142857,0.0,42.0,2.0,2.0,1.0,8
569,25000.0,1.0,3403.6107552510052,2900.0,715.0,1,3818.6052520152107,3315.390157280568,0.0,116.0,0.0,2.333333333333333,1.0,6
1072,5000.0,1.0,2267.395913154534,2000.0,270.0,2,2773.0027774764094,2042.2017291066281,108570.0,203.0,2.0,1.5,0.0,3
492,46000.0,1.0,2905.321815154038,2999.0,246.0,1,3227.2814815888073,2757.0961538461543,394407.0,203.0,0.0,1.0,0.0,3
1578,5000.0,1.0,1803.354838709677,1200.0,28.0,1,2580.4166666666665,1975.6470588235293,10183.0,52.0,0.0,0.0,0.0,7
768,5000.0,1.0,2277.2371382636657,2000.0,480.0,1,3938.550764171459,2211.146739130435,0.0,141.0,0.0,0.0,0.0,6
657,5000.0,1.0,2556.2506720430106,2000.0,670.0,1,3106.0519734965105,2410.145172656801,196809.0,203.0,1.0,1.0,0.0,3
445,25000.0,1.0,3416.0535714285716,2500.0,85.0,1,4163.111199549036,3062.981308411215,6001.0,201.0,1.0,1.5,0.0,5
465,5000.0,1.0,2677.182555780933,2500.0,98.0,1,3339.898162901165,2482.2912621359224,32355.0,203.0,0.0,0.0,0.0,3
482,8000.0,1.0,1412.3287671232874,400.0,56.0,2,2438.710205535205,1455.175,14860.0,202.0,1.0,1.6666666666666667,0.0,6
536,20000.0,1.0,2588.8323563892145,2000.0,159.0,1,3305.6865773619793,2402.95,0.0,203.0,0.0,2.5,0.0,3
537,5700.0,1.0,1773.161204013378,1000.0,542.0,1,2808.705817906901,1816.8305439330545,33407.0,200.0,0.0,1.0,0.0,4
664,25000.0,1.0,1883.3742110009016,1000.0,364.0,2,2493.56117884463,1831.6759259259256,67458.0,203.0,0.0,1.0,0.0,3
803,5000.0,1.0,2224.922525107604,1900.0,171.0,2,2943.659371415716,2397.143518518519,97038.0,203.0,0.0,1.0,0.0,3
953,5000.0,1.0,2176.0735721200385,2000.0,268.0,1,2905.0377177896075,2007.5826771653547,150125.0,202.0,8.0,3.333333333333333,0.0,3
4571,5000.0,1.0,2332.2821705426363,2000.0,167.0,1,3092.4062916717176,2275.0397727272725,400407.0,31.0,0.0,0.0,0.0,3
633,25000.0,1.0,3258.865248226951,1.0,73.0,2,6181.03869047619,2538.555555555556,0.0,115.0,0.0,1.0,0.0,8
765,5000.0,1.0,1734.3449781659388,1001.0,14.0,2,1942.0340234996827,1747.8260869565215,36215.0,203.0,0.0,0.0,0.0,5
806,25000.0,1.0,2117.3623984186247,1850.0,864.0,2,2601.3740288014887,2037.948989412897,357480.0,203.0,0.0,0.0,0.0,3
896,5000.0,1.0,1954.89219330855,1500.0,139.0,2,2627.991915278115,2054.245901639344,16804.0,203.0,0.0,0.0,0.0,3
627,5000.0,1.0,1855.6131528046421,1300.0,272.0,1,2656.1977595854964,1902.5673469387757,59705.0,203.0,0.0,3.0,0.0,3
545,6000.0,1.0,1984.9735129068465,1900.0,3.0,1,1943.0088859168427,2129.1029850746268,1500.0,203.0,0.0,0.0,0.0,3
889,49999.0,1.0,2618.3037605932204,1500.0,1002.0,1,3774.376482401396,2750.663402692778,369618.0,203.0,0.0,0.0,0.0,3
315,25000.0,1.0,2260.6109785202866,1500.0,298.0,1,3489.399448780596,2330.6435643564355,11001.0,203.0,0.0,0.0,0.0,3
348,5000.0,1.0,2680.709163346613,2000.0,27.0,1,2762.7038674834484,2635.1,45502.0,203.0,0.0,1.0,0.0,5
858,5000.0,1.0,2082.3546137339054,1862.0,503.0,1,2524.976518811453,1975.28320802005,0.0,154.0,0.0,2.5,1.0,6
546,25000.0,1.0,2307.298854337152,1800.0,864.0,1,3211.0241662532726,2151.346782988004,14901.0,203.0,0.0,3.5,0.0,3
988,5000.0,1.0,1439.2765957446811,1000.0,80.0,1,2274.548851968631,1263.4769230769232,12501.0,201.0,0.0,0.0,0.0,5
3763,7000.0,1.0,1630.2402482269504,1000.0,424.0,1,2803.4374253403157,1581.5092936802973,86077.0,161.0,0.0,0.0,0.0,3
1045,49999.0,1.0,3339.7800539083555,1500.0,699.0,1,5431.244971077625,3868.0151187904967,221192.0,203.0,0.0,1.5,0.0,3
2923,5000.0,200.0,2522.756097560976,2500.0,0.0,1,2198.2994227994227,3237.5,3000.0,190.0,0.0,3.0,0.0,8
502,5000.0,1.0,2047.1490514905151,1550.0,549.0,1,3145.2132350288093,2022.901554404145,86306.0,201.0,0.0,0.0,0.0,3
553,5000.0,1.0,1909.978516978517,1000.0,544.0,1,3021.850795029288,1943.6984732824426,151778.0,158.0,0.0,0.0,0.0,3
591,6000.0,1.0,1879.347928068804,1000.0,443.0,1,2887.0969833568724,1999.2044609665427,0.0,202.0,0.0,2.0,0.0,4
959,25000.0,1.0,2689.535538667859,2000.0,469.0,1,3406.6019388464315,2804.353535353536,81854.0,203.0,0.0,1.0,0.0,3
2422,49999.0,1.0,2232.028711151737,1653.0,193.0,2,3533.148685667764,2049.0914634146343,51019.0,200.0,0.0,2.0,0.0,3
3277,5000.0,1.0,2414.6567164179105,2000.0,2.0,1,2567.681841967556,2417.1764705882347,11380.0,190.0,0.0,0.0,0.0,8
575,49999.0,1.0,3494.544090056285,2500.0,125.0,1,4115.718231805937,3442.3593073593074,88100.0,203.0,0.0,0.0,0.0,3
576,9900.0,1.0,2176.819482917821,2000.0,612.0,1,3066.6749742425295,2253.935064935065,61715.0,203.0,0.0,0.0,0.0,3
761,8000.0,1.0,2298.2310195227765,2000.0,214.0,1,2977.719648033943,2335.3383084577113,47970.0,203.0,0.0,0.0,0.0,3
1333,15000.0,1.0,2657.3178639542275,2000.0,1.0,1,3034.8815275750776,2437.425324675325,175058.0,203.0,0.0,1.0,0.0,3
2359,25000.0,1.0,1697.122198120029,500.0,479.0,1,2928.460352101193,1745.0291545189505,39909.0,203.0,0.0,0.0,0.0,3
612,5000.0,1.0,2204.650301464255,2000.0,277.0,1,2979.5182733389447,2184.2912087912086,44104.0,203.0,0.0,0.0,0.0,3
557,6000.0,1.0,1564.5533088235293,650.0,254.0,1,2921.478167162377,1682.0,0.0,74.0,0.0,0.0,1.0,7
2601,25000.0,1.0,1922.9238095238093,1000.0,134.0,1,3587.8419682231097,2225.7162162162163,10452.0,203.0,1.0,2.0,0.0,5
2188,5000.0,1.0,1838.7937823834202,1000.0,301.0,1,2707.8478471066933,1823.755458515284,45205.0,203.0,0.0,0.0,0.0,3
861,5000.0,1.0,1474.0381471389646,1.0,189.0,1,3097.199599142996,1461.0,38105.0,201.0,0.0,0.0,0.0,6
572,25000.0,1.0,1990.2347402597406,1000.0,106.0,1,3034.090594059406,1815.1851851851845,0.0,28.0,0.0,0.0,1.0,8
737,25000.0,1.0,2986.1780673181324,2000.0,174.0,1,3606.829956826127,2572.7166666666667,0.0,109.0,0.0,1.0,1.0,6
905,5000.0,1.0,2284.438596491228,2000.0,30.0,1,3365.2170686456398,2350.35,17000.0,202.0,0.0,0.0,0.0,5
3789,25000.0,1.0,2592.0137931034483,2000.0,146.0,1,3924.125452732044,2597.328125,7500.0,166.0,0.0,0.0,0.0,3
631,49999.0,1.0,2853.6474962816064,2000.0,408.0,1,3621.917037835232,3346.9187192118225,358143.0,203.0,1.0,2.6,0.0,3
700,49999.0,1.0,3662.004440497336,1001.0,411.0,1,5736.508043670548,3779.73063973064,200914.0,202.0,0.0,3.0,0.0,3
585,39000.0,1.0,2081.768890081868,1800.0,3000.0,1,3005.728557833832,2076.815308335916,852072.0,203.0,4.0,3.2,0.0,3
4557,48699.0,1.0,3042.836519114688,2700.0,87.0,1,3211.0713357880827,3074.818693693693,673925.0,48.0,0.0,0.0,0.0,4
624,49999.0,1.0,7000.0,7000.0,117.0,2,12630.541416755546,14201.376811594202,18001.0,203.0,0.0,0.0,0.0,3
2019,49999.0,1.0,2268.489070025936,1400.0,3000.0,2,3654.4627253646668,2333.689151208544,472392.0,203.0,0.0,1.5,0.0,3
3764,49999.0,1.0,7000.0,7000.0,272.0,1,26648.22385412246,25006.439613526567,1490367.0,165.0,0.0,0.0,0.0,3
582,40000.0,1.0,2012.5767881241568,1000.0,1384.0,1,3200.4711732771284,1909.5386875612146,0.0,203.0,5.0,3.333333333333333,0.0,3
583,25000.0,1.0,2278.426695842451,1500.0,549.0,1,3244.895940879309,2054.227602905569,103647.0,203.0,4.0,2.5,0.0,3
606,49990.0,1.0,3802.053367217281,4000.0,46.0,1,4393.5270593233,3612.378854625551,43900.0,201.0,0.0,1.5,0.0,4
610,25000.0,1.0,3095.828025477707,2400.0,15.0,1,3263.3493653570918,3748.95,2250.0,201.0,1.0,1.0,0.0,5
625,39000.0,1.0,2528.4558599695592,2000.0,1403.0,1,3457.9338963262867,2409.1536351165987,412916.0,203.0,0.0,2.0,0.0,3
677,25000.0,1.0,1886.0362490149726,1000.0,490.0,1,3077.2066571688524,1813.4758842443728,89366.0,202.0,0.0,0.0,0.0,3
693,25000.0,1.0,2518.008874357777,2000.0,669.0,1,3648.5461720814533,2480.414634146341,84507.0,203.0,0.0,0.0,0.0,3
718,49000.0,1.0,2318.0864197530864,2000.0,921.0,1,3263.7515004526244,2313.294502617801,285650.0,203.0,4.0,3.0,0.0,3
775,49999.0,1.0,2550.0142335766423,1001.0,857.0,1,4470.9914755875925,2267.700729927007,152133.0,203.0,0.0,0.0,0.0,3
869,25000.0,1.0,2029.6397790055248,1500.0,754.0,1,2842.41143784012,2107.0694239290992,209096.0,203.0,0.0,0.0,0.0,3
1005,25000.0,1.0,2655.014629049112,1500.0,369.0,1,4209.177911307893,2129.1141732283468,0.0,70.0,0.0,0.0,1.0,6
1195,20000.0,1.0,2322.578175895765,2000.0,202.0,1,2791.8354404713236,2353.4852941176473,94912.0,199.0,1.0,1.0,0.0,3
1846,5000.0,1.0,1950.4070351758796,1001.0,72.0,1,3231.5637931034485,1741.5081967213116,0.0,103.0,0.0,0.0,1.0,8
2689,20000.0,1.0,2041.7267215244692,1400.0,810.0,1,3166.0417558167205,2137.8512396694214,87615.0,203.0,0.0,0.0,0.0,3
4218,3000.0,1.0,850.6,1.0,6.0,1,2125.0,0.0,0.0,6.0,0.0,0.0,1.0,12
4578,5000.0,1.0,1637.2160000000001,1000.0,52.0,1,2847.1309523809527,887.1333333333333,13307.0,44.0,1.0,1.0,0.0,5
703,13000.0,1.0,2667.776495278069,2000.0,86.0,1,2753.3087442863507,2649.519813519813,402068.0,203.0,0.0,0.0,0.0,3
818,5000.0,1.0,2555.7735849056603,2000.0,25.0,1,2749.4066619281048,2702.532710280374,47853.0,203.0,0.0,1.0,0.0,5
807,40000.0,1.0,2805.7014547754584,2100.0,338.0,1,3037.609173258121,2643.047752808989,454159.0,203.0,0.0,1.0,0.0,3
3977,6000.0,1.0,2894.1981351981353,2940.0,1.0,1,2455.912103352119,2817.6363636363635,58250.0,143.0,0.0,1.0,0.0,3
279,5000.0,1.0,1362.9568567026195,1000.0,195.0,1,2214.0417332717493,1445.7475247524753,52276.0,203.0,0.0,0.0,0.0,4
501,36140.0,1.0,3181.231046931408,2000.0,490.0,1,4471.437258190552,2984.808823529412,147427.0,203.0,1.0,3.6,0.0,3
683,25000.0,1.0,2316.6657223796037,2000.0,291.0,1,3186.9341868273195,2144.493055555556,1.0,200.0,0.0,1.0,0.0,4
3656,5000.0,1.0,1862.1294117647062,1000.0,98.0,1,2536.562409139135,1756.0,0.0,147.0,0.0,1.5,1.0,7
600,49999.0,1.0,2952.775306748467,2000.0,155.0,1,2864.691171841556,2796.56640625,1163539.0,101.0,0.0,0.0,0.0,4
1642,5000.0,1.0,1231.3202614379086,1000.0,50.0,1,1817.7995217317693,1069.56,4482.0,182.0,1.0,1.0,0.0,6
3997,5000.0,1.0,1778.9931972789113,1000.0,156.0,1,2950.7351794428764,1638.763888888889,25822.0,134.0,0.0,0.0,0.0,4
595,11000.0,1.0,2209.400726942299,2000.0,1114.0,2,2946.5114104482323,2331.171195652174,444969.0,203.0,0.0,4.0,0.0,3
333,5000.0,1.0,1873.4857142857145,1500.0,19.0,1,2031.3979468599036,1831.1176470588236,0.0,162.0,0.0,0.0,1.0,8
759,5000.0,1.0,2455.0232558139537,2000.0,40.0,3,3198.0527276955845,2535.108695652174,5000.0,202.0,0.0,3.5,0.0,5
475,25000.0,1.0,2660.033676975945,2000.0,176.0,1,3115.401735814871,2618.736211031175,2501.0,201.0,0.0,1.0,0.0,4
